constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,hb_tier,hb_hct_buffer,is_zoned_res_or_mix
492,802,1,"units_per_acre",0,2,-1,-1,-1
493,804,1,"units_per_acre",5,9,-1,-1,-1
494,805,1,"units_per_acre",19,30,-1,-1,-1
495,806,1,"units_per_acre",5,9,-1,-1,-1
496,807,1,"units_per_acre",10,18,-1,-1,-1
497,808,1,"units_per_acre",1,5,-1,-1,-1
498,809,1,"units_per_acre",10,18,-1,-1,-1
499,812,1,"units_per_acre",0,24.2,-1,-1,-1
500,813,1,"units_per_acre",0,18.15,-1,-1,-1
501,814,1,"units_per_acre",0,12.1,-1,-1,-1
502,816,1,"units_per_acre",0,4.35,-1,-1,-1
503,817,1,"units_per_acre",0,2.9,-1,-1,-1
504,818,1,"units_per_acre",0,2.17,-1,-1,-1
505,819,1,"units_per_acre",0,6.05,-1,-1,-1
506,820,1,"units_per_acre",0,4.53,-1,-1,-1
507,822,1,"units_per_acre",0,20,-1,-1,-1
508,824,1,"units_per_acre",0,7,-1,-1,-1
509,826,1,"units_per_acre",0,26,-1,-1,-1
510,827,1,"units_per_acre",0,31.982,-1,-1,-1
511,829,1,"units_per_acre",0,12.1,-1,-1,-1
512,830,1,"units_per_acre",0,26,-1,-1,-1
513,832,1,"units_per_acre",0,14.52,-1,-1,-1
514,833,1,"units_per_acre",0,26,-1,-1,-1
515,834,1,"units_per_acre",15,26,-1,-1,-1
516,838,1,"units_per_acre",0,4.53,-1,-1,-1
517,839,1,"units_per_acre",0,5.8,-1,-1,-1
518,840,1,"units_per_acre",0,4.53,-1,-1,-1
519,843,1,"units_per_acre",0,15,-1,-1,-1
520,852,1,"units_per_acre",0,22,-1,-1,-1
521,853,1,"units_per_acre",0,35,-1,-1,-1
522,856,1,"units_per_acre",0,8.7,-1,-1,-1
523,857,1,"units_per_acre",0,14.6,-1,-1,-1
524,858,1,"units_per_acre",0,22,-1,-1,-1
525,859,1,"units_per_acre",0,35,-1,-1,-1
526,863,1,"units_per_acre",0,1.45,-1,-1,-1
527,864,1,"units_per_acre",0,2.2,-1,-1,-1
528,865,1,"units_per_acre",0,4.8,-1,-1,-1
529,866,1,"units_per_acre",0,6.4,-1,-1,-1
530,875,1,"units_per_acre",0,21.78,-1,-1,-1
531,878,1,"units_per_acre",0,18.15,-1,-1,-1
532,879,1,"units_per_acre",0,5.18,-1,-1,-1
533,883,1,"units_per_acre",0,12.1,-1,-1,-1
534,884,1,"units_per_acre",0,18.15,-1,-1,-1
535,885,1,"units_per_acre",0,6.05,-1,-1,-1
536,886,1,"units_per_acre",0,5.18,-1,-1,-1
537,889,1,"units_per_acre",0,12,-1,-1,-1
538,890,1,"units_per_acre",0,1,-1,-1,-1
539,892,1,"units_per_acre",0,12,-1,-1,-1
540,893,1,"units_per_acre",0,18,-1,-1,-1
541,894,1,"units_per_acre",0,24,-1,-1,-1
542,895,1,"units_per_acre",0,4,-1,-1,-1
543,896,1,"units_per_acre",0,6,-1,-1,-1
544,897,1,"units_per_acre",0,8,-1,-1,-1
545,901,1,"units_per_acre",0,12,-1,-1,-1
546,902,1,"units_per_acre",0,12,-1,-1,-1
547,903,1,"units_per_acre",0,12,-1,-1,-1
548,906,1,"units_per_acre",0,34,-1,-1,-1
549,907,1,"units_per_acre",0,24,-1,-1,-1
550,909,1,"units_per_acre",0,18,-1,-1,-1
551,910,1,"units_per_acre",0,27,-1,-1,-1
552,912,1,"units_per_acre",0,4.5,-1,-1,-1
553,913,1,"units_per_acre",0,8,-1,-1,-1
554,914,1,"units_per_acre",0,6.5,-1,-1,-1
555,915,1,"units_per_acre",0,18,-1,-1,-1
556,916,1,"units_per_acre",0,8,-1,-1,-1
557,918,1,"units_per_acre",0,2.64,-1,-1,-1
558,919,1,"units_per_acre",0,2.72,-1,-1,-1
559,920,1,"units_per_acre",0,2.17,-1,-1,-1
560,921,1,"units_per_acre",0,1.45,-1,-1,-1
561,922,1,"units_per_acre",0,1.45,-1,-1,-1
562,926,1,"units_per_acre",0,26,-1,-1,-1
563,927,1,"units_per_acre",0,26,-1,-1,-1
564,928,1,"units_per_acre",0,6.05,-1,-1,-1
565,930,1,"units_per_acre",0,3.63,-1,-1,-1
566,931,1,"units_per_acre",0,2.9,-1,-1,-1
567,932,1,"units_per_acre",0,5.18,-1,-1,-1
568,933,1,"units_per_acre",0,4.53,-1,-1,-1
569,934,1,"units_per_acre",0,11.3004,-1,-1,-1
570,935,1,"units_per_acre",0,16.6645,-1,-1,-1
571,936,1,"units_per_acre",0,22.6296,-1,-1,-1
572,937,1,"units_per_acre",0,22.6296,-1,-1,-1
573,938,1,"units_per_acre",0,11.3004,-1,-1,-1
574,939,1,"units_per_acre",0,16.6645,-1,-1,-1
575,941,1,"units_per_acre",0,16,-1,-1,-1
576,942,1,"units_per_acre",13,24,-1,-1,-1
577,943,1,"units_per_acre",0,4,-1,-1,-1
578,944,1,"units_per_acre",5,12,-1,-1,-1
579,945,1,"units_per_acre",7,24,-1,-1,-1
580,946,1,"units_per_acre",0,30,-1,-1,-1
581,948,1,"units_per_acre",0,24,-1,-1,-1
582,949,1,"units_per_acre",0,6.05,-1,-1,-1
583,953,1,"units_per_acre",0,12,-1,-1,-1
584,955,1,"units_per_acre",0,12,-1,-1,-1
585,956,1,"units_per_acre",0,12,-1,-1,-1
586,957,1,"units_per_acre",0,7.26,-1,-1,-1
587,963,1,"units_per_acre",0,0.2,-1,-1,-1
588,964,1,"units_per_acre",0,15,-1,-1,-1
589,965,1,"units_per_acre",12,25,-1,-1,-1
590,966,1,"units_per_acre",0,4,-1,-1,-1
591,967,1,"units_per_acre",0,7,-1,-1,-1
592,971,1,"units_per_acre",12,25,-1,-1,-1
593,973,1,"units_per_acre",8,16,-1,-1,-1
594,975,1,"units_per_acre",0,28,-1,-1,-1
595,977,1,"units_per_acre",0,15.0496,-1,-1,-1
596,979,1,"units_per_acre",0,9,-1,-1,-1
597,982,1,"units_per_acre",0,8.0667,-1,-1,-1
598,983,1,"units_per_acre",0,8.0667,-1,-1,-1
599,984,1,"units_per_acre",0,9.07,-1,-1,-1
600,985,1,"units_per_acre",0,6.05,-1,-1,-1
601,986,1,"units_per_acre",0,5.18,-1,-1,-1
602,987,1,"units_per_acre",0,9.07,-1,-1,-1
603,988,1,"units_per_acre",0,12,-1,-1,-1
604,989,1,"units_per_acre",0,12,-1,-1,-1
605,990,1,"units_per_acre",0,16.1935,-1,-1,-1
606,991,1,"units_per_acre",0,11.7224,-1,-1,-1
607,992,1,"units_per_acre",0,21.086,-1,-1,-1
608,993,1,"units_per_acre",0,16.1935,-1,-1,-1
609,994,1,"units_per_acre",0,11.7224,-1,-1,-1
610,995,1,"units_per_acre",0,9.66145,-1,-1,-1
611,997,1,"units_per_acre",0,13,-1,-1,-1
612,1003,1,"units_per_acre",0,22,-1,-1,-1
613,1004,1,"units_per_acre",0,13,-1,-1,-1
614,1006,1,"units_per_acre",0,13,-1,-1,-1
615,1007,1,"units_per_acre",0,22,-1,-1,-1
616,1010,1,"units_per_acre",0,3.48,-1,-1,-1
617,1011,1,"units_per_acre",0,3.48,-1,-1,-1
618,1012,1,"units_per_acre",0,6.05,-1,-1,-1
619,1013,1,"units_per_acre",0,5.8,-1,-1,-1
620,1014,1,"units_per_acre",0,5.18,-1,-1,-1
621,1015,1,"units_per_acre",0,4.53,-1,-1,-1
622,1016,1,"units_per_acre",0,4.53,-1,-1,-1
623,1024,1,"units_per_acre",0,1,-1,-1,-1
624,1025,1,"units_per_acre",0,18,-1,-1,-1
625,1027,1,"units_per_acre",0,6,-1,-1,-1
626,1028,1,"units_per_acre",0,9,-1,-1,-1
627,1030,1,"units_per_acre",0,30,-1,-1,-1
628,1031,1,"units_per_acre",0,3.25,-1,-1,-1
629,1032,1,"units_per_acre",0,2.7,-1,-1,-1
630,1033,1,"units_per_acre",0,2,-1,-1,-1
631,1034,1,"units_per_acre",0,8,-1,-1,-1
632,1035,1,"units_per_acre",0,6,-1,-1,-1
633,1036,1,"units_per_acre",0,18,-1,-1,-1
634,1037,1,"units_per_acre",0,24,-1,-1,-1
635,1038,1,"units_per_acre",0,2,-1,-1,-1
636,1039,1,"units_per_acre",0,10,-1,-1,-1
637,1043,1,"units_per_acre",0,21.78,-1,-1,-1
638,1046,1,"units_per_acre",0,4,-1,-1,-1
639,1053,1,"units_per_acre",0,0.5,-1,-1,-1
640,1054,1,"units_per_acre",0,8,-1,-1,-1
641,1055,1,"units_per_acre",0,6,-1,-1,-1
642,1061,1,"units_per_acre",0,16.43,-1,-1,-1
643,1062,1,"units_per_acre",0,1,-1,-1,-1
644,1063,1,"units_per_acre",0,7.26,-1,-1,-1
645,1064,1,"units_per_acre",8,25,-1,-1,-1
646,1065,1,"units_per_acre",0,0.2,-1,-1,-1
647,1066,1,"units_per_acre",8,25,-1,-1,-1
648,1068,1,"units_per_acre",8,25,-1,-1,-1
649,1074,1,"units_per_acre",0,0.01,-1,-1,-1
650,1075,1,"units_per_acre",0,1.31587,-1,-1,-1
651,1076,1,"units_per_acre",6,25,-1,-1,-1
652,1077,1,"units_per_acre",0,11.7224,-1,-1,-1
653,1078,1,"units_per_acre",4,15,-1,-1,-1
654,1081,1,"units_per_acre",4,6,-1,-1,-1
655,1082,1,"units_per_acre",8,25,-1,-1,-1
656,1083,1,"units_per_acre",6,25,-1,-1,-1
657,1084,1,"units_per_acre",4,25,-1,-1,-1
658,1085,1,"units_per_acre",8,25,-1,-1,-1
659,1088,1,"units_per_acre",0,0.2,-1,-1,-1
660,1089,1,"units_per_acre",0,0.1,-1,-1,-1
661,1090,1,"units_per_acre",0,0.06,-1,-1,-1
662,1091,1,"units_per_acre",0,0.2,-1,-1,-1
663,1092,1,"units_per_acre",0,1.56056,-1,-1,-1
664,1093,1,"units_per_acre",0,0.2,-1,-1,-1
665,1096,1,"units_per_acre",0,1.56056,-1,-1,-1
666,1098,1,"units_per_acre",0,9.66145,-1,-1,-1
667,1099,1,"units_per_acre",1,3,-1,-1,-1
668,1100,1,"units_per_acre",0,0.4,-1,-1,-1
669,1101,1,"units_per_acre",0,0.2,-1,-1,-1
670,1102,1,"units_per_acre",4,4,-1,-1,-1
671,1103,1,"units_per_acre",0,0.2,-1,-1,-1
672,1105,1,"units_per_acre",12,30,-1,-1,-1
673,1106,1,"units_per_acre",0,3,-1,-1,-1
674,1107,1,"units_per_acre",0,0.2,-1,-1,-1
675,1112,1,"units_per_acre",0,0.5,-1,-1,-1
676,1116,1,"units_per_acre",0,8.71,-1,-1,-1
677,1117,1,"units_per_acre",0,21.78,-1,-1,-1
678,1118,1,"units_per_acre",0,26,-1,-1,-1
679,1120,1,"units_per_acre",0,17.42,-1,-1,-1
680,1121,1,"units_per_acre",0,9.66145,-1,-1,-1
681,1122,1,"units_per_acre",0,29.4736,-1,-1,-1
682,1123,1,"units_per_acre",0,10,-1,-1,-1
683,1124,1,"units_per_acre",0,9.56425,-1,-1,-1
684,1125,1,"units_per_acre",0,9.56425,-1,-1,-1
685,1127,1,"units_per_acre",0,9.66145,-1,-1,-1
686,1129,1,"units_per_acre",11,14,-1,-1,-1
687,1130,1,"units_per_acre",4,5,-1,-1,-1
688,1131,1,"units_per_acre",6,10,-1,-1,-1
689,1132,1,"units_per_acre",0,0.1,-1,-1,-1
690,1134,1,"units_per_acre",0,22,-1,-1,-1
691,1138,1,"units_per_acre",0,22,-1,-1,-1
692,1139,1,"units_per_acre",0,22,-1,-1,-1
693,1140,1,"units_per_acre",4,10,-1,-1,-1
694,1142,1,"units_per_acre",8,12,-1,-1,-1
695,1143,1,"units_per_acre",0,22,-1,-1,-1
696,1147,1,"units_per_acre",8,14,-1,-1,-1
697,1148,1,"units_per_acre",14,22,-1,-1,-1
698,1149,1,"units_per_acre",16,22,-1,-1,-1
699,1150,1,"units_per_acre",8,22,-1,-1,-1
700,1151,1,"units_per_acre",0,8,-1,-1,-1
701,1152,1,"units_per_acre",0,6,-1,-1,-1
702,1153,1,"units_per_acre",0,5,-1,-1,-1
703,1154,1,"units_per_acre",0,4,-1,-1,-1
704,1155,1,"units_per_acre",0,1,-1,-1,-1
705,1156,1,"units_per_acre",8,22,-1,-1,-1
706,1158,1,"units_per_acre",0,30,-1,-1,-1
707,1159,1,"units_per_acre",0,35,-1,-1,-1
708,1164,1,"units_per_acre",0,34.848,-1,-1,-1
709,1172,1,"units_per_acre",0,13.068,-1,-1,-1
710,1173,1,"units_per_acre",0,17.424,-1,-1,-1
711,1174,1,"units_per_acre",0,21.78,-1,-1,-1
712,1185,1,"units_per_acre",0,1.25,-1,-1,-1
713,1186,1,"units_per_acre",0,15,-1,-1,-1
714,1187,1,"units_per_acre",0,22.5,-1,-1,-1
715,1188,1,"units_per_acre",0,4,-1,-1,-1
716,1190,1,"units_per_acre",0,8,-1,-1,-1
717,1191,1,"units_per_acre",0,10,-1,-1,-1
718,1192,1,"units_per_acre",0,12,-1,-1,-1
719,1193,1,"units_per_acre",0,16,-1,-1,-1
720,1194,1,"units_per_acre",0,0.25,-1,-1,-1
721,1195,1,"units_per_acre",0,5,-1,-1,-1
722,1200,1,"units_per_acre",0,30,-1,-1,-1
723,1202,1,"units_per_acre",0,0.1,-1,-1,-1
724,1203,1,"units_per_acre",0,30,-1,-1,-1
725,1204,1,"units_per_acre",0,25,-1,-1,-1
726,1208,1,"units_per_acre",0,4,-1,-1,-1
727,1215,1,"units_per_acre",0,1,-1,-1,-1
728,1216,1,"units_per_acre",5,10,-1,-1,-1
729,1217,1,"units_per_acre",7,14,-1,-1,-1
730,1218,1,"units_per_acre",0,4,-1,-1,-1
731,1219,1,"units_per_acre",3,6,-1,-1,-1
732,1220,1,"units_per_acre",4,8,-1,-1,-1
733,1221,1,"units_per_acre",0,1,-1,-1,-1
734,1222,1,"units_per_acre",10,20,-1,-1,-1
735,1223,1,"units_per_acre",5,10,-1,-1,-1
736,1225,1,"units_per_acre",0,5,-1,-1,-1
737,1227,1,"units_per_acre",0,20,-1,-1,-1
738,1228,1,"units_per_acre",0,20,-1,-1,-1
739,1230,1,"units_per_acre",0,5,-1,-1,-1
740,1231,1,"units_per_acre",0,5.93539,-1,-1,-1
741,1232,1,"units_per_acre",0,10,-1,-1,-1
742,1233,1,"units_per_acre",0,9.075,-1,-1,-1
743,1234,1,"units_per_acre",0,18,-1,-1,-1
744,1235,1,"units_per_acre",0,8,-1,-1,-1
745,1236,1,"units_per_acre",0,18,-1,-1,-1
746,1237,1,"units_per_acre",0,1,-1,-1,-1
747,1238,1,"units_per_acre",10,12,-1,-1,-1
748,1239,1,"units_per_acre",13.5,18,-1,-1,-1
749,1240,1,"units_per_acre",0,4,-1,-1,-1
750,1241,1,"units_per_acre",0,6,-1,-1,-1
751,1242,1,"units_per_acre",7,8,-1,-1,-1
752,1248,1,"units_per_acre",8,20,-1,-1,-1
753,1249,1,"units_per_acre",0,8,-1,-1,-1
754,1250,1,"units_per_acre",0,20,-1,-1,-1
755,1258,1,"units_per_acre",0,1,-1,-1,-1
756,1259,1,"units_per_acre",0,16.6849,-1,-1,-1
757,1260,1,"units_per_acre",0,30,-1,-1,-1
758,1264,1,"units_per_acre",0,24,-1,-1,-1
759,1265,1,"units_per_acre",0,24.2,-1,-1,-1
760,1267,1,"units_per_acre",0,14.52,-1,-1,-1
761,1268,1,"units_per_acre",0,2.9,-1,-1,-1
762,1269,1,"units_per_acre",0,6.05,-1,-1,-1
763,1270,1,"units_per_acre",0,4.53,-1,-1,-1
764,1271,1,"units_per_acre",0,18.15,-1,-1,-1
765,1272,1,"units_per_acre",0,12.1,-1,-1,-1
766,1286,1,"units_per_acre",0,19.602,-1,-1,-1
767,1287,1,"units_per_acre",0,26.136,-1,-1,-1
768,1289,1,"units_per_acre",0,30,-1,-1,-1
769,1324,1,"units_per_acre",0,23.6772,-1,-1,-1
770,1336,1,"units_per_acre",0,33,-1,-1,-1
771,1341,1,"units_per_acre",0,33,-1,-1,-1
772,1365,1,"units_per_acre",0,8.71,-1,-1,-1
773,1367,1,"units_per_acre",0,8.71,-1,-1,-1
774,1379,1,"units_per_acre",0,8.71,-1,-1,-1
775,1398,1,"units_per_acre",0,8.71,-1,-1,-1
776,1403,1,"units_per_acre",0,8.71,-1,-1,-1
777,1408,1,"units_per_acre",0,8.71,-1,-1,-1
778,1412,1,"units_per_acre",0,8.7,-1,-1,-1
779,1413,1,"units_per_acre",0,8.71,-1,-1,-1
780,1418,1,"units_per_acre",0,8.71,-1,-1,-1
781,1426,1,"units_per_acre",0,8.71,-1,-1,-1
782,1431,1,"units_per_acre",0,8.71,-1,-1,-1
783,1436,1,"units_per_acre",0,8.71,-1,-1,-1
784,1517,1,"units_per_acre",0,17.4,-1,-1,-1
785,1518,1,"units_per_acre",0,8.71,-1,-1,-1
786,1519,1,"units_per_acre",0,6.05,-1,-1,-1
787,1520,1,"units_per_acre",0,4.53,-1,-1,-1
788,1564,1,"units_per_acre",6,12,-1,-1,-1
789,1565,1,"units_per_acre",8,18,-1,-1,-1
790,1566,1,"units_per_acre",10,24,-1,-1,-1
791,1567,1,"units_per_acre",4,4,-1,-1,-1
792,1569,1,"units_per_acre",4,6,-1,-1,-1
793,1570,1,"units_per_acre",4,8,-1,-1,-1
794,1575,1,"units_per_acre",0,33.2724,-1,-1,-1
795,1576,1,"units_per_acre",0,24,-1,-1,-1
796,1577,1,"units_per_acre",0,24,-1,-1,-1
797,1580,1,"units_per_acre",0,4,-1,-1,-1
798,1581,1,"units_per_acre",0,8,-1,-1,-1
799,1582,1,"units_per_acre",0,0.1,-1,-1,-1
800,1584,1,"units_per_acre",0,21.78,-1,-1,-1
801,1585,1,"units_per_acre",0,0.2178,-1,-1,-1
802,1586,1,"units_per_acre",0,0.0675,-1,-1,-1
803,1587,1,"units_per_acre",0,0.294,-1,-1,-1
804,1588,1,"units_per_acre",0,21.78,-1,-1,-1
805,1591,1,"units_per_acre",4,13,-1,-1,-1
806,1594,1,"units_per_acre",4,13.6,-1,-1,-1
807,1595,1,"units_per_acre",4,21.78,-1,-1,-1
808,1598,1,"units_per_acre",0,3.4,-1,-1,-1
809,1599,1,"units_per_acre",0,2.17,-1,-1,-1
810,1600,1,"units_per_acre",0,0.2,-1,-1,-1
811,1601,1,"units_per_acre",0,6.05,-1,-1,-1
812,1602,1,"units_per_acre",0,5.18,-1,-1,-1
813,1603,1,"units_per_acre",0,4.53,-1,-1,-1
814,1605,1,"units_per_acre",0,0.4356,-1,-1,-1
815,1606,1,"units_per_acre",0,0.294,-1,-1,-1
816,1609,1,"units_per_acre",0,0.1,-1,-1,-1
817,1611,1,"units_per_acre",0,1,-1,-1,-1
818,1612,1,"units_per_acre",4,9,-1,-1,-1
819,1614,1,"units_per_acre",0,6.05,-1,-1,-1
820,1615,1,"units_per_acre",0,18,-1,-1,-1
821,1616,1,"units_per_acre",0,24,-1,-1,-1
822,1617,1,"units_per_acre",0,18,-1,-1,-1
823,1618,1,"units_per_acre",0,30,-1,-1,-1
824,1620,1,"units_per_acre",0,16,-1,-1,-1
825,1621,1,"units_per_acre",0,24,-1,-1,-1
826,1622,1,"units_per_acre",0,24,-1,-1,-1
827,1624,1,"units_per_acre",0,6,-1,-1,-1
828,1625,1,"units_per_acre",0,0.1,-1,-1,-1
829,1626,1,"units_per_acre",0,25.9173,-1,-1,-1
830,1627,1,"units_per_acre",0,25.9173,-1,-1,-1
831,1628,1,"units_per_acre",0,25.9173,-1,-1,-1
832,1629,1,"units_per_acre",0,25.9173,-1,-1,-1
833,1630,1,"units_per_acre",0,9.66145,-1,-1,-1
834,1631,1,"units_per_acre",0,12,-1,-1,-1
835,1632,1,"units_per_acre",0,25.9173,-1,-1,-1
836,1636,1,"units_per_acre",0,28.2824,-1,-1,-1
837,1637,1,"units_per_acre",4,12,-1,-1,-1
838,1638,1,"units_per_acre",0,4.35,-1,-1,-1
839,1639,1,"units_per_acre",0,25,-1,-1,-1
840,1640,1,"units_per_acre",0,0.2,-1,-1,-1
841,1644,1,"units_per_acre",0,20,-1,-1,-1
842,1646,1,"units_per_acre",0,20,-1,-1,-1
843,1648,1,"units_per_acre",0,5,-1,-1,-1
844,1649,1,"units_per_acre",0,10,-1,-1,-1
845,1650,1,"units_per_acre",0,8,-1,-1,-1
846,1651,1,"units_per_acre",0,6,-1,-1,-1
847,1652,1,"units_per_acre",0,20,-1,-1,-1
848,1653,1,"units_per_acre",0,6.28222,-1,-1,-1
849,1654,1,"units_per_acre",0,6.28222,-1,-1,-1
850,1656,1,"units_per_acre",0,12,-1,-1,-1
851,1659,1,"units_per_acre",0,6.05,-1,-1,-1
852,1660,1,"units_per_acre",0,4.53,-1,-1,-1
853,1661,1,"units_per_acre",0,24,-1,-1,-1
854,1662,1,"units_per_acre",0,24,-1,-1,-1
855,1663,1,"units_per_acre",0,5,-1,-1,-1
856,1665,1,"units_per_acre",0,10,-1,-1,-1
857,1666,1,"units_per_acre",0,24,-1,-1,-1
858,1668,1,"units_per_acre",0,24,-1,-1,-1
859,1669,1,"units_per_acre",0,25,-1,-1,-1
860,1670,1,"units_per_acre",0,25,-1,-1,-1
861,1671,1,"units_per_acre",0,25,-1,-1,-1
862,1673,1,"units_per_acre",0,4.35,-1,-1,-1
863,1674,1,"units_per_acre",0,10.89,-1,-1,-1
864,1675,1,"units_per_acre",0,7.26,-1,-1,-1
865,1676,1,"units_per_acre",0,6.05,-1,-1,-1
866,1677,1,"units_per_acre",0,5.12,-1,-1,-1
867,1680,1,"units_per_acre",0,15,-1,-1,-1
868,1681,1,"units_per_acre",0,25,-1,-1,-1
869,1682,1,"units_per_acre",0,0.05,-1,-1,-1
870,1683,1,"units_per_acre",0,16.33,-1,-1,-1
871,1684,1,"units_per_acre",0,21.78,-1,-1,-1
872,1690,1,"units_per_acre",0,9.68,-1,-1,-1
873,1692,1,"units_per_acre",0,29.1287,-1,-1,-1
874,1694,1,"units_per_acre",30,23.6772,-1,-1,-1
875,1695,1,"units_per_acre",30,34.9165,-1,-1,-1
876,1696,1,"units_per_acre",25,17.424,-1,-1,-1
877,1697,1,"units_per_acre",0,21.78,-1,-1,-1
878,1699,1,"units_per_acre",0,12,-1,-1,-1
879,1700,1,"units_per_acre",0,17.5,-1,-1,-1
880,1701,1,"units_per_acre",10,29,-1,-1,-1
881,1704,1,"units_per_acre",0,5.8,-1,-1,-1
882,1705,1,"units_per_acre",0,8.7,-1,-1,-1
883,1706,1,"units_per_acre",0,8.7,-1,-1,-1
884,1707,1,"units_per_acre",10,14.5,-1,-1,-1
885,1709,1,"units_per_acre",14,29,-1,-1,-1
886,1712,1,"units_per_acre",0,29.04,-1,-1,-1
887,1717,1,"units_per_acre",0,22,-1,-1,-1
888,1719,1,"units_per_acre",0,6.7,-1,-1,-1
889,1721,1,"units_per_acre",0,14.5,-1,-1,-1
890,1724,1,"units_per_acre",0,14.5,-1,-1,-1
891,1726,1,"units_per_acre",0,9.66145,-1,-1,-1
892,1727,1,"units_per_acre",0,22,-1,-1,-1
893,1728,1,"units_per_acre",0,14.5,-1,-1,-1
894,1729,1,"units_per_acre",0,14.5,-1,-1,-1
895,1732,1,"units_per_acre",0,34.9165,-1,-1,-1
896,1734,1,"units_per_acre",0,13.9022,-1,-1,-1
897,1735,1,"units_per_acre",0,22,-1,-1,-1
898,1741,1,"units_per_acre",0,35,-1,-1,-1
899,1743,1,"units_per_acre",0,6,-1,-1,-1
900,1745,1,"units_per_acre",0,6,-1,-1,-1
901,1746,1,"units_per_acre",0,9,-1,-1,-1
902,1748,1,"units_per_acre",0,16,-1,-1,-1
903,1750,1,"units_per_acre",0,5.8,-1,-1,-1
904,1751,1,"units_per_acre",0,10.24,-1,-1,-1
905,1759,1,"units_per_acre",0,1,-1,-1,-1
906,1760,1,"units_per_acre",9.6,12,-1,-1,-1
907,1761,1,"units_per_acre",13.5,18,-1,-1,-1
908,1762,1,"units_per_acre",16.8,24,-1,-1,-1
909,1763,1,"units_per_acre",3,4,-1,-1,-1
910,1765,1,"units_per_acre",4.5,6,-1,-1,-1
911,1766,1,"units_per_acre",6.8,8,-1,-1,-1
912,1767,1,"units_per_acre",0,24,-1,-1,-1
913,1769,1,"units_per_acre",0,3,-1,-1,-1
914,1770,1,"units_per_acre",0,1,-1,-1,-1
915,1771,1,"units_per_acre",0,0.5,-1,-1,-1
916,1772,1,"units_per_acre",0,5.18,-1,-1,-1
917,1773,1,"units_per_acre",0,3.63,-1,-1,-1
918,1774,1,"units_per_acre",0,2.9,-1,-1,-1
919,1792,1,"units_per_acre",0,12,-1,-1,-1
920,1795,1,"units_per_acre",0,4.35,-1,-1,-1
921,1796,1,"units_per_acre",0,4.35,-1,-1,-1
922,1798,1,"units_per_acre",0,30,-1,-1,-1
923,1799,1,"units_per_acre",0,30,-1,-1,-1
924,1802,1,"units_per_acre",0,10,-1,-1,-1
925,1849,1,"units_per_acre",0,12,-1,-1,-1
926,1862,1,"units_per_acre",0,16,-1,-1,-1
927,1867,1,"units_per_acre",0,26,-1,-1,-1
928,1873,1,"units_per_acre",0,8.71,-1,-1,-1
929,1879,1,"units_per_acre",0,24,-1,-1,-1
930,1909,1,"units_per_acre",0,25,-1,-1,-1
931,7,2,"units_per_acre",4,15.6,-1,-1,-1
932,8,2,"units_per_acre",4,31.2,-1,-1,-1
933,14,2,"units_per_acre",0,12,-1,-1,-1
934,19,2,"units_per_acre",0,12,-1,-1,-1
935,28,2,"units_per_acre",0,100,-1,-1,-1
936,29,2,"units_per_acre",0,100,-1,-1,-1
937,30,2,"units_per_acre",0,100,-1,-1,-1
938,37,2,"units_per_acre",0,100,-1,-1,-1
939,39,2,"units_per_acre",0,20,-1,-1,-1
940,41,2,"units_per_acre",0,150,-1,-1,-1
941,42,2,"units_per_acre",0,36.3,-1,-1,-1
942,48,2,"units_per_acre",0,12,-1,-1,-1
943,56,2,"units_per_acre",0,36.3,-1,-1,-1
944,57,2,"units_per_acre",0,50,-1,-1,-1
945,59,2,"units_per_acre",15,20,-1,-1,-1
946,61,2,"units_per_acre",0,24,-1,-1,-1
947,62,2,"units_per_acre",0,17,-1,-1,-1
948,63,2,"units_per_acre",0,24,-1,-1,-1
949,64,2,"units_per_acre",0,17,-1,-1,-1
950,65,2,"units_per_acre",0,26.136,-1,-1,-1
951,66,2,"units_per_acre",0,26.136,-1,-1,-1
952,67,2,"units_per_acre",0,17,-1,-1,-1
953,71,2,"units_per_acre",0,21,-1,-1,-1
954,78,2,"units_per_acre",0,12,-1,-1,-1
955,81,2,"units_per_acre",0,61,-1,-1,-1
956,86,2,"units_per_acre",0,35,-1,-1,-1
957,87,2,"units_per_acre",0,35,-1,-1,-1
958,89,2,"units_per_acre",0,78,-1,-1,-1
959,90,2,"units_per_acre",0,122,-1,-1,-1
960,91,2,"units_per_acre",0,122,-1,-1,-1
961,92,2,"units_per_acre",0,122,-1,-1,-1
962,93,2,"units_per_acre",0,30,-1,-1,-1
963,94,2,"units_per_acre",0,152,-1,-1,-1
964,95,2,"units_per_acre",0,261.36,-1,-1,-1
965,96,2,"units_per_acre",0,435.6,-1,-1,-1
966,97,2,"units_per_acre",0,261.36,-1,-1,-1
967,98,2,"units_per_acre",0,261.36,-1,-1,-1
968,99,2,"units_per_acre",0,261.36,-1,-1,-1
969,100,2,"units_per_acre",0,261.36,-1,-1,-1
970,101,2,"units_per_acre",0,130.68,-1,-1,-1
971,102,2,"units_per_acre",0,217.8,-1,-1,-1
972,103,2,"units_per_acre",0,196,-1,-1,-1
973,104,2,"units_per_acre",0,21.78,-1,-1,-1
974,106,2,"units_per_acre",0,62,-1,-1,-1
975,107,2,"units_per_acre",0,30,-1,-1,-1
976,108,2,"units_per_acre",0,30,-1,-1,-1
