development_constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,lc,maxht
3507,1250,4,"far",0,2,1,60
3508,1252,4,"far",0,0.45,0.85,12
3509,1253,4,"far",0,0.35,0.85,12
3510,1254,4,"far",0,2,0.85,28.2353
3511,1255,4,"far",0,2,0.75,32
3512,1257,4,"far",0,0.35,0.85,12
3513,1259,4,"far",0,1,0.65,18.4615
3514,1260,4,"far",0,0.65,0.65,12
3515,1261,4,"far",0,0.6,0.75,12
3516,1263,4,"far",0,2,0.75,0
3517,1273,4,"far",0,7,1,145
3518,1274,4,"far",0,8.25,1,200
3519,1275,4,"far",0,2.5,1,30
3520,1276,4,"far",0,3,1,40
3521,1277,4,"far",0,3.25,1,40
3522,1278,4,"far",0,3.75,1,55
3523,1279,4,"far",0,4.5,1,65
3524,1280,4,"far",0,5.5,1,75
3525,1281,4,"far",0,5.5,1,75
3526,1282,4,"far",0,6.25,1,95
3527,1283,4,"far",0,3,1,40
3528,1284,4,"far",0,3.75,1,55
3529,1285,4,"far",0,5.5,1,75
3530,1286,4,"far",0,2.5,1,30
3531,1287,4,"far",0,3.25,1,40
3532,1288,4,"far",0,3,1,40
3533,1289,4,"far",0,3.75,1,55
3534,1290,4,"far",0,5.5,1,75
3535,1291,4,"far",0,3.75,1,55
3536,1292,4,"far",0,2,1,45
3537,1293,4,"far",0,4,1,55
3538,1294,4,"far",0,3.75,1,75
3539,1295,4,"far",0,6,1,85
3540,1296,4,"far",0,8,1,145
3541,1297,4,"far",0,6,1,170
3542,1298,4,"far",0,8,1,240
3543,1299,4,"far",0,11,1,340
3544,1300,4,"far",0,5,1,75
3545,1301,4,"far",0,6,1,85
3546,1302,4,"far",0,5.5,1,95
3547,1303,4,"far",0,4.5,1,75
3548,1304,4,"far",0,5.5,1,125
3549,1305,4,"far",0,4.5,1,75
3550,1306,4,"far",0,4.5,1,75
3551,1307,4,"far",0,4.5,1,75
3552,1308,4,"far",0,2.5,1,65
3553,1309,4,"far",0,2.5,1,65
3554,1310,4,"far",0,1.5,1,65
3555,1311,4,"far",0,21,1,1000
3556,1312,4,"far",0,15,1,500
3557,1313,4,"far",0,6,1,85
3558,1315,4,"far",0,2.5,1,30
3559,1316,4,"far",0,2.5,1,45
3560,1317,4,"far",0,2.5,1,65
3561,1318,4,"far",0,2.5,1,85
3562,1319,4,"far",0,2.75,1,45
3563,1320,4,"far",0,2.75,1,65
3564,1321,4,"far",0,2.75,1,85
3565,1322,4,"far",0,2.5,1,85
3566,1323,4,"far",0,7,1,165
3567,1324,4,"far",0,3.25,1,65
3568,1325,4,"far",0,3,1,75
3569,1326,4,"far",0,4,1,85
3570,1327,4,"far",0,4,1,125
3571,1328,4,"far",0,2,1,170
3572,1329,4,"far",0,2,1,45
3573,1330,4,"far",0,0.5,1,45
3574,1331,4,"far",0,0.5,1,65
3575,1332,4,"far",0,0.5,1,85
3576,1333,4,"far",0,0.5,1,45
3577,1334,4,"far",0,0.5,1,65
3578,1335,4,"far",0,0.5,1,85
3579,1353,4,"far",0,5.5,1,105
3580,1356,4,"far",0,4.5,1,105
3581,1357,4,"far",0,3.75,1,105
3582,1358,4,"far",0,3.75,1,105
3583,1359,4,"far",0,3.75,1,105
3584,1360,4,"far",0,5.5,1,105
3585,1361,4,"far",0,6.25,1,105
3586,1362,4,"far",0,3.75,1,105
3587,1363,4,"far",0,5.5,1,105
3588,1368,4,"far",0,3.75,1,160
3589,1369,4,"far",0,5.5,1,160
3590,1370,4,"far",0,7,1,160
3591,1371,4,"far",0,2.75,1,160
3592,1374,4,"far",0,4.5,1,160
3593,1375,4,"far",0,8.25,1,160
3594,1376,4,"far",0,5.5,1,160
3595,1377,4,"far",0,6.25,1,160
3596,1378,4,"far",0,6.25,1,160
3597,1380,4,"far",0,3.75,1,200
3598,1381,4,"far",0,7,1,200
3599,1383,4,"far",0,4.5,1,200
3600,1384,4,"far",0,5.5,1,200
3601,1385,4,"far",0,5.5,1,240
3602,1386,4,"far",0,7,1,240
3603,1388,4,"far",0,4.5,1,240
3604,1389,4,"far",0,5.5,1,240
3605,1390,4,"far",0,8.25,1,240
3606,1391,4,"far",0,3.75,1,37
3607,1392,4,"far",0,5.5,1,37
3608,1393,4,"far",0,3.75,1,37
3609,1394,4,"far",0,2.75,1,37
3610,1395,4,"far",0,2.5,1,37
3611,1400,4,"far",0,4.5,1,37
3612,1401,4,"far",0,3.75,1,37
3613,1402,4,"far",0,3.75,1,37
3614,1404,4,"far",0,3.75,1,50
3615,1409,4,"far",0,4.5,1,50
3616,1410,4,"far",0,3.75,1,50
3617,1411,4,"far",0,3.75,1,50
3618,1412,4,"far",0,5.5,1,50
3619,1414,4,"far",0,3.75,1,65
3620,1415,4,"far",0,2.75,1,65
3621,1419,4,"far",0,4.5,1,65
3622,1420,4,"far",0,3.75,1,65
3623,1421,4,"far",0,3.75,1,65
3624,1422,4,"far",0,5.5,1,65
3625,1423,4,"far",0,5.5,1,65
3626,1424,4,"far",0,6.25,1,65
3627,1425,4,"far",0,5.5,1,65
3628,1427,4,"far",0,7,1,70
3629,1428,4,"far",0,4.5,1,70
3630,1429,4,"far",0,6.25,1,70
3631,1430,4,"far",0,8.25,1,70
3632,1432,4,"far",0,7,1,90
3633,1435,4,"far",0,6.25,1,90
3634,1443,4,"far",0,2.5,1,30
3635,1444,4,"far",0,2.5,1,30
3636,1445,4,"far",0,3.25,1,40
3637,1446,4,"far",0,3,1,40
3638,1447,4,"far",0,3,1,40
3639,1448,4,"far",0,3,1,40
3640,1449,4,"far",0,3.75,1,55
3641,1450,4,"far",0,3.75,1,55
3642,1451,4,"far",0,3.75,1,55
3643,1452,4,"far",0,4.5,1,65
3644,1453,4,"far",0,5.5,1,75
3645,1454,4,"far",0,5.5,1,75
3646,1455,4,"far",0,5.5,1,75
3647,1456,4,"far",0,3,1,40
3648,1457,4,"far",0,3.75,1,55
3649,1458,4,"far",0,3.75,1,55
3650,1459,4,"far",0,3.75,1,55
3651,1460,4,"far",0,4.5,1,65
3652,1461,4,"far",0,2.5,1,30
3653,1462,4,"far",0,3,1,40
3654,1463,4,"far",0,3,1,40
3655,1464,4,"far",0,3,1,40
3656,1465,4,"far",0,3.75,1,55
3657,1466,4,"far",0,3.75,1,55
3658,1467,4,"far",0,3.75,1,55
3659,1468,4,"far",0,4.5,1,65
3660,1469,4,"far",0,4.5,1,65
3661,1470,4,"far",0,4.5,1,65
3662,1471,4,"far",0,5.5,1,75
3663,1472,4,"far",0,5.5,1,75
3664,1473,4,"far",0,5.5,1,75
3665,1474,4,"far",0,2.5,1,30
3666,1475,4,"far",0,3.25,1,40
3667,1476,4,"far",0,3,1,40
3668,1477,4,"far",0,3,1,40
3669,1478,4,"far",0,3.75,1,55
3670,1479,4,"far",0,3.75,1,55
3671,1480,4,"far",0,3.75,1,55
3672,1481,4,"far",0,4.5,1,65
3673,1482,4,"far",0,4.5,1,65
3674,1483,4,"far",0,5.5,1,75
3675,1484,4,"far",0,5.5,1,75
3676,1485,4,"far",0,5.5,1,75
3677,1486,4,"far",0,7,1,145
3678,1487,4,"far",0,8.25,1,200
3679,1488,4,"far",0,3.25,1,40
3680,1489,4,"far",0,3,1,40
3681,1490,4,"far",0,3.75,1,55
3682,1491,4,"far",0,3.75,1,55
3683,1492,4,"far",0,4.5,1,65
3684,1493,4,"far",0,4.5,1,65
3685,1494,4,"far",0,5.5,1,75
3686,1495,4,"far",0,5.5,1,75
3687,1496,4,"far",0,5.5,1,75
3688,1497,4,"far",0,6.25,1,95
3689,1498,4,"far",0,6.25,1,95
3690,1499,4,"far",0,8.25,1,200
3691,1500,4,"far",0,3.25,1,40
3692,1501,4,"far",0,3.75,1,55
3693,1502,4,"far",0,4.5,1,65
3694,1503,4,"far",0,4.5,1,65
3695,1504,4,"far",0,4.5,1,65
3696,1505,4,"far",0,5.5,1,75
3697,1506,4,"far",0,5.5,1,75
3698,1507,4,"far",0,5.5,1,75
3699,1508,4,"far",0,6.25,1,95
3700,1509,4,"far",0,6.25,1,95
3701,1510,4,"far",0,7,1,85
3702,1511,4,"far",0,6.25,1,100
3703,1512,4,"far",0,7,1,100
3704,1513,4,"far",0,7,1,100
3705,1514,4,"far",0,7,1,120
3706,1515,4,"far",0,12.25,1,245
3707,1516,4,"far",0,6.25,1,85
3708,1521,4,"far",0,5,1,55
3709,1522,4,"far",0,7,1,145
3710,1523,4,"far",0,7,1,240
3711,1524,4,"far",0,8.25,1,145
3712,1525,4,"far",0,5.25,1,75
3713,1526,4,"far",0,5.25,1,75
3714,1527,4,"far",0,6.25,1,95
3715,1528,4,"far",0,6.25,1,95
3716,1529,4,"far",0,3.75,1,125
3717,1530,4,"far",0,3.75,1,125
3718,1531,4,"far",0,3.25,1,55
3719,1532,4,"far",0,4.75,1,85
3720,1533,4,"far",0,4.75,1,85
3721,1534,4,"far",0,5,1,65
3722,1535,4,"far",0,6.5,1,100
3723,1536,4,"far",0,6.75,1,100
3724,1537,4,"far",0,8.5,1,145
3725,1538,4,"far",0,8,1,175
3726,1539,4,"far",0,8,1,240
3727,1540,4,"far",0,7,1,85
3728,1541,4,"far",0,0.5,1,85
3729,1542,4,"far",0,0.5,1,12
3730,1543,4,"far",0,7,1,240
3731,1544,4,"far",0,6,1,85
3732,1545,4,"far",0,7,1,320
3733,1546,4,"far",0,2,1,160
3734,1547,4,"far",0,5.5,1,65
3735,1548,4,"far",0,5.5,1,65
3736,1549,4,"far",0,5.5,1,65
3737,1550,4,"far",0,6.25,1,85
3738,1551,4,"far",0,6.25,1,85
3739,1552,4,"far",0,6.25,1,85
3740,1553,4,"far",0,5.75,1,95
3741,1554,4,"far",0,4,0.85,60
3742,1555,4,"far",0,3.25,1,65
3743,1557,4,"far",0,3.25,1,65
3744,1558,4,"far",0,4,0.95,70
3745,1559,4,"far",0,2,0.85,35
3746,1560,4,"far",0,3,0.9,45
3747,1561,4,"far",0,5,0.9,70
3748,1562,4,"far",0,3,0.85,50
3749,1571,4,"far",0,3.25,1,65
3750,1572,4,"far",0,3.5,0.95,70
3751,1573,4,"far",0,3.5,0.95,70
3752,1574,4,"far",0,3.5,0.95,70
3753,1575,4,"far",0,1.75,0.9,35
3754,1576,4,"far",0,1,0.7,50
3755,1577,4,"far",0,0.75,0.75,12
3756,1584,4,"far",0,1.75,0.5,35
3757,1585,4,"far",0,1.75,0.5,35
3758,1588,4,"far",0,2.25,1,45
3759,1589,4,"far",0,1.5,1,65
3760,1590,4,"far",0,1,0.5,65
3761,1592,4,"far",0,1.5,1,50
3762,1596,4,"far",0,2,0.65,40
3763,1597,4,"far",0,2,1,40
3764,1604,4,"far",0,0.35,0.35,35
3765,1607,4,"far",0,0.5,0.35,35
3766,1613,4,"far",0,3.75,1,90
3767,1615,4,"far",0,1,1,45
3768,1616,4,"far",0,1.5,1,35
3769,1617,4,"far",0,3,1,40
3770,1619,4,"far",0,0.5,1,40
3771,1622,4,"far",0,0.85,1,35
3772,1626,4,"far",0,1,0.8,35
3773,1627,4,"far",0,1,0.8,35
3774,1628,4,"far",0,1,0.8,35
3775,1629,4,"far",0,1,0.8,35
3776,1630,4,"far",0,1.75,1,35
3777,1631,4,"far",0,0.8,1,55
3778,1636,4,"far",0,0.6,0.8,40
3779,1641,4,"far",0,1.8,0.6,35
3780,1643,4,"far",0,0.5,0.8,35
3781,1644,4,"far",0,1.5,0.9,35
3782,1645,4,"far",0,1,0.9,45
3783,1647,4,"far",0,1,0.4,30
3784,1652,4,"far",0,0.5,0.6,30
3785,1653,4,"far",0,1,1,26
3786,1654,4,"far",0,1,1,26
3787,1658,4,"far",0,1.3,1,26
3788,1662,4,"far",0,0.4,0.85,30
3789,1666,4,"far",0,1.5,0.8,30
3790,1668,4,"far",0,1,0.9,30
3791,1669,4,"far",0,1,1,35
3792,1670,4,"far",0,2.25,0.75,35
3793,1672,4,"far",0,0.65,0.8,45
3794,1678,4,"far",0,0.5,0.7,45
3795,1679,4,"far",0,0.6,0.8,45
3796,1681,4,"far",0,1,0.75,35
3797,1683,4,"far",0,1.5,1,35
3798,1684,4,"far",0,2,1,45
3799,1685,4,"far",0,3,1,75
3800,1686,4,"far",0,5,1,100
3801,1687,4,"far",0,12,1,400
3802,1688,4,"far",0,6,1,100
3803,1689,4,"far",0,6,1,100
3804,1691,4,"far",0,7,1,150
3805,1692,4,"far",0,0.5,1,75
3806,1693,4,"far",0,0.5,1,100
3807,1694,4,"far",0,3.25,1,65
3808,1695,4,"far",0,4.25,1,85
3809,1697,4,"far",0,1.5,1,45
3810,1698,4,"far",0,0.5,1,100
3811,1711,4,"far",0,3,1,80
3812,1713,4,"far",0,6,1,85
3813,1715,4,"far",0,4,1,90
3814,1716,4,"far",0,0.6,1,45
3815,1718,4,"far",0,0.5,1,115
3816,1720,4,"far",0,0.5,1,45
3817,1722,4,"far",0,0.6,1,125
3818,1723,4,"far",0,0.5,1,45
3819,1724,4,"far",0,0.7,1,45
3820,1725,4,"far",0,3,1,35
3821,1726,4,"far",0,1.25,1,35
3822,1727,4,"far",0,1.75,1,35
3823,1728,4,"far",0,0.7,1,35
3824,1729,4,"far",0,0.5,1,35
3825,1730,4,"far",0,0.5,1,45
3826,1731,4,"far",0,3,1,45
3827,1732,4,"far",0,5,1,85
3828,1733,4,"far",0,3,1,45
3829,1734,4,"far",0,1.5,1,45
3830,1735,4,"far",0,0.5,1,125
3831,1736,4,"far",0,1.8,1,45
3832,1737,4,"far",0,0.6,1,40
3833,1740,4,"far",0,1.69,0.45,45
3834,1741,4,"far",0,1,0.9,65
3835,1742,4,"far",0,1.69,0.45,45
3836,1743,4,"far",0,0.5,0.45,40
3837,1747,4,"far",0,2,1,120
3838,1748,4,"far",0,1,1,40
3839,1752,4,"far",0,2.5,1,57
3840,1753,4,"far",0,2,1,60
3841,1755,4,"far",0,1,1,35
3842,1756,4,"far",0,4,1,45
3843,1767,4,"far",0,1,1,67
3844,1798,4,"far",0,2,1,0
3845,1799,4,"far",0,2,1,0
3846,1801,4,"far",0,2,1,0
3847,1835,4,"far",0,3,0.9,65
3848,1862,4,"far",0,1.5,1,0
3849,1875,4,"far",0,1,1,0
3850,1879,4,"far",0,0.85,1,0
3851,1909,4,"far",0,1,0.75,35
3852,1910,4,"far",0,6,1,403
3853,1911,4,"far",0,6,1,403
3854,1912,4,"far",0,6,1,403
3855,1913,4,"far",0,6,1,403
3856,1914,4,"far",0,6,1,403
3857,1915,4,"far",0,1,1,40
3858,1916,4,"far",0,1,1,40
3859,1920,4,"far",0,5,0.75,300
3860,1921,4,"far",0,1,0.75,100
3861,12,5,"far",0,1.75,0.5,35
3862,16,5,"far",0,0.7,1,12
3863,17,5,"far",0,0.5,0.65,12
3864,20,5,"far",0,0.5,1,50
3865,21,5,"far",0,0.75,1,50
3866,22,5,"far",0,0.7,1,12
3867,23,5,"far",0,0.75,1,50
3868,24,5,"far",0,0.75,1,12
3869,25,5,"far",0,0.5,1,50
3870,28,5,"far",0,2.5,1,30
3871,29,5,"far",0,2.5,1,30
3872,30,5,"far",0,2.5,1,30
3873,38,5,"far",0,0.7,1,12
3874,43,5,"far",0,0.4,1,45
3875,44,5,"far",0,0.4,1,12
3876,45,5,"far",0,0.5,1,12
3877,57,5,"far",0,1,1,12
3878,60,5,"far",0,1.4,1,0
3879,81,5,"far",0,2,1,24
3880,82,5,"far",0,1,1,12
3881,106,5,"far",0,5,1,60
3882,109,5,"far",0,3,1,36
3883,110,5,"far",0,1,1,12
3884,130,5,"far",0,1,0.75,45
3885,132,5,"far",0,1,0.9,50
3886,144,5,"far",0,1,1,12
3887,158,5,"far",0,1,1,35
3888,162,5,"far",0,1,1,35
3889,163,5,"far",0,1,1,12
3890,164,5,"far",0,0.5,1,35
3891,188,5,"far",0,1.5,1,35
3892,189,5,"far",0,3,1,35
3893,194,5,"far",0,4,0.65,60
3894,195,5,"far",0,1,1,60
3895,196,5,"far",0,1.4,0.5,45
3896,197,5,"far",0,0.4,0.9,50
3897,207,5,"far",1,6,1,80
3898,218,5,"far",0,0.5,0.8,12
3899,225,5,"far",0,0.4,0.95,45
3900,226,5,"far",0,0.4,0.95,45
3901,231,5,"far",0,0.75,0.85,35
3902,233,5,"far",0,0.5,0.7,35
3903,247,5,"far",0,1.75,0.4,35
3904,255,5,"far",0,0.5,0.75,35
3905,256,5,"far",0,1.75,0.75,35
3906,274,5,"far",0,3,0.8,55
3907,275,5,"far",0,0.5,0.9,45
3908,289,5,"far",0,0.45,1,45
3909,291,5,"far",0,3,1,35
3910,292,5,"far",0,0.75,0.75,75
3911,295,5,"far",0,3.5,1,35
3912,298,5,"far",0,5.5,1,66
3913,315,5,"far",0,0.7,1,65
3914,317,5,"far",0,0.5,1,65
3915,319,5,"far",0,0.5,1,65
3916,330,5,"far",0,0.5,0.85,45
3917,333,5,"far",0,0.4,0.85,50
3918,342,5,"far",0,0.4,1,38
3919,345,5,"far",0,0.5,0.65,35
3920,351,5,"far",0,2,0.8,35
3921,352,5,"far",0,3,0.85,35
3922,353,5,"far",0,0.5,0.8,35
3923,356,5,"far",0,2,0.75,35
3924,362,5,"far",0,3,1,40
3925,363,5,"far",0,3,1,40
3926,366,5,"far",0,2,1,30
3927,371,5,"far",0,4,1,75
3928,397,5,"far",0,0.75,0.4,35
3929,398,5,"far",0,0.5,1,35
3930,401,5,"far",0,0.5,0.5,12
3931,412,5,"far",0,1.5,1,50
3932,414,5,"far",0,0.5,1,65
3933,417,5,"far",0,0.5,1,120
3934,418,5,"far",0,0.5,1,12
3935,419,5,"far",0,1,1,65
3936,420,5,"far",0,0.5,1,35
3937,431,5,"far",0,3.5,1,70
3938,432,5,"far",0,8.25,1,70
3939,440,5,"far",0,4,1,55
3940,457,5,"far",0,1,0.45,35
3941,461,5,"far",0,0.6,0.55,45
3942,482,5,"far",0,1.5,0.6,35
3943,483,5,"far",0,0.7,0.7,35
3944,484,5,"far",0,1.5,0.7,27
3945,485,5,"far",0,2,1,35
3946,486,5,"far",0,2,1,45
3947,495,5,"far",0,0.5,0.7,35
3948,501,5,"far",0,0.5,1,50
3949,505,5,"far",0,1,1,50
3950,507,5,"far",0,1,1,50
3951,508,5,"far",0,0.4,1,50
3952,509,5,"far",0,0.5,1,50
3953,510,5,"far",0,0.4,1,50
3954,522,5,"far",0,0.4,0.6,35
3955,533,5,"far",0,2.5,0.9,65
3956,534,5,"far",0,0.5,0.9,65
3957,538,5,"far",0,3.5,0.9,65
3958,539,5,"far",0,3.5,0.9,60
3959,541,5,"far",0,3.52,0.65,65
3960,547,5,"far",0,5,0.95,60
3961,548,5,"far",0,3.5,0.9,65
3962,563,5,"far",0,1.75,0.9,35
3963,570,5,"far",0,1,0.85,35
3964,579,5,"far",0,2,0.9,55
3965,580,5,"far",0,2.75,0.9,55
3966,581,5,"far",0,1.75,0.9,35
3967,582,5,"far",0,2.7,0.9,40
3968,587,5,"far",0,0.5,0.5,35
3969,588,5,"far",0,0.5,0.5,35
3970,590,5,"far",0,4,1,48
3971,591,5,"far",0,2,1,35
3972,594,5,"far",0,0.55,0.6,35
3973,595,5,"far",0,0.55,0.6,35
3974,596,5,"far",0,0.5,0.65,35
3975,597,5,"far",0,0.5,0.75,35
3976,618,5,"far",0,2.5,0.9,45
3977,633,5,"far",0,2.5,0.9,35
3978,660,5,"far",0,0.7,0.9,35
3979,693,5,"far",0,1,0.9,35
3980,745,5,"far",0,2,0.8,55
3981,746,5,"far",0,2,0.7,35
3982,747,5,"far",0,2,0.8,35
3983,748,5,"far",0,2,0.8,35
3984,764,5,"far",0,4,0.9,80
3985,765,5,"far",0,2.25,0.9,45
3986,767,5,"far",0,0.5,0.9,45
3987,775,5,"far",0,0.5,0.6,55
3988,776,5,"far",0,0.5,0.5,55
3989,777,5,"far",0,1.5,0.85,65
3990,780,5,"far",0,0.5,0.6,55
3991,790,5,"far",0,1.5,1,35
3992,792,5,"far",0,0.8,0.85,35
3993,793,5,"far",0,0.5,0.5,35
3994,795,5,"far",0,0.5,0.5,35
3995,796,5,"far",0,0.4,0.85,35
3996,803,5,"far",0,0.8,0.85,35
3997,809,5,"far",0,0.85,0.85,45
3998,825,5,"far",0,0.7,1,55
3999,828,5,"far",0,0.6,1,85
4000,830,5,"far",0,0.4,1,60
4001,831,5,"far",0,0.5,1,85
4002,833,5,"far",0,0.4,1,60
4003,837,5,"far",0,2,1,40
4004,841,5,"far",0,0.4,1,12
4005,842,5,"far",0,0.4,1,12
4006,843,5,"far",0,0.5,0.5,40
4007,844,5,"far",0,1,1,90
4008,845,5,"far",0,1,1,90
4009,847,5,"far",0,4,1,90
4010,849,5,"far",0,0.4,1,60
4011,850,5,"far",0,0.4,1,60
4012,851,5,"far",0,0.6,1,60
4013,859,5,"far",0,0.8,0.8,60
4014,868,5,"far",0,3.5,0.7,120
4015,869,5,"far",0,0.5,1,35
4016,874,5,"far",0,3,1,36
4017,877,5,"far",0,0.5,1,35
4018,881,5,"far",0,2,1,24
4019,898,5,"far",0,4.25,0.8,85
4020,899,5,"far",0,4.25,0.8,85
4021,900,5,"far",0,4.25,0.8,85
4022,902,5,"far",0,2,0.85,85
4023,903,5,"far",0,1,0.85,35
4024,904,5,"far",0,0.5,0.85,65
4025,905,5,"far",0,0.5,0.85,65
4026,934,5,"far",0,1.95,1,39
4027,935,5,"far",0,2.55,1,51
4028,936,5,"far",0,3.15,1,63
4029,937,5,"far",0,3.15,1,63
4030,940,5,"far",0,0.5,1,50
4031,947,5,"far",0,2,0.7,60
4032,952,5,"far",0,1,0.6,40
4033,959,5,"far",0,0.5,1,45
4034,961,5,"far",0,0.5,1,65
4035,962,5,"far",0,1.75,1,35
4036,968,5,"far",0,2.25,1,45
4037,971,5,"far",0,2.25,1,45
4038,978,5,"far",0,1,0.5,70
4039,996,5,"far",0,1,0.35,50
4040,998,5,"far",0,0.5,0.5,35
4041,1000,5,"far",0,0.5,1,65
4042,1001,5,"far",0,0.6,0.5,65
4043,1002,5,"far",0,0.5,1,65
4044,1008,5,"far",0,0.5,0.4,35
4045,1018,5,"far",0,2.5,0.85,55
4046,1019,5,"far",0,2.5,0.85,45
4047,1041,5,"far",0,1,1,35
4048,1042,5,"far",0,1,1,35
4049,1045,5,"far",0,1,1,35
4050,1047,5,"far",0,1,1,12
4051,1049,5,"far",0,0.4,1,35
4052,1056,5,"far",0,2.5,1,50
4053,1057,5,"far",0,2.5,1,50
4054,1058,5,"far",0,1.5,1,30
4055,1059,5,"far",0,0.4,1,45
4056,1060,5,"far",0,1.5,1,30
4057,1067,5,"far",0,0.5,1,60
4058,1068,5,"far",0,1.5,1,60
4059,1070,5,"far",0,0.7,1,60
4060,1073,5,"far",0,1,1,12
4061,1083,5,"far",0,3,1,60
4062,1094,5,"far",0,0.4,1,40
4063,1113,5,"far",0,0.75,0.7,35
4064,1121,5,"far",0,0.4,1,35
4065,1122,5,"far",0,1,0.85,35
4066,1123,5,"far",0,0.5,0.5,35
4067,1124,5,"far",0,0.4,0.5,35
4068,1125,5,"far",0,0.4,0.5,35
4069,1126,5,"far",0,0.4,1,35
4070,1127,5,"far",0,0.5,1,35
4071,1138,5,"far",0,4,0.75,75
4072,1144,5,"far",0,4,0.65,50
4073,1161,5,"far",0,1,0.75,55
4074,1165,5,"far",0,1,0.8,65
4075,1166,5,"far",0,1.66,0.7,45
4076,1167,5,"far",0,1.89,0.65,45
4077,1169,5,"far",0,1.4,0.55,55
4078,1170,5,"far",0,1.15,0.55,65
4079,1171,5,"far",0,1,0.8,55
4080,1175,5,"far",0,3.25,0.55,65
4081,1176,5,"far",0,3.25,0.55,65
4082,1178,5,"far",0,0.62,0.8,134
4083,1180,5,"far",0,0.55,0.85,55
4084,1181,5,"far",0,0.55,0.85,55
4085,1182,5,"far",0,0.55,0.85,55
4086,1183,5,"far",0,1,0.85,55
4087,1184,5,"far",0,0.55,0.85,55
4088,1196,5,"far",0,0.6,0.35,45
4089,1212,5,"far",0,0.5,1,12
4090,1213,5,"far",0,0.5,0.75,100
4091,1214,5,"far",0,0.5,1,12
4092,1224,5,"far",0,5,1,125
4093,1226,5,"far",0,0.5,0.75,45
4094,1228,5,"far",0,1,0.65,40
4095,1231,5,"far",0,2,1,25
4096,1232,5,"far",0,1,1,60
4097,1236,5,"far",0,2.5,0.75,45
4098,1243,5,"far",0,2,1,70
4099,1244,5,"far",0,2,1,70
4100,1245,5,"far",0,2,1,70
4101,1246,5,"far",0,2,1,70
4102,1247,5,"far",0,2,1,70
4103,1248,5,"far",0,0.5,1,50
4104,1252,5,"far",0,0.45,0.85,12
4105,1257,5,"far",0,0.35,0.85,12
4106,1273,5,"far",0,7,1,145
4107,1274,5,"far",0,8.25,1,200
4108,1275,5,"far",0,2.5,1,30
4109,1276,5,"far",0,3,1,40
4110,1277,5,"far",0,3.25,1,40
4111,1278,5,"far",0,3.75,1,55
4112,1279,5,"far",0,4.5,1,65
4113,1280,5,"far",0,5.5,1,75
4114,1281,5,"far",0,5.5,1,75
4115,1282,5,"far",0,6.25,1,95
4116,1283,5,"far",0,3,1,40
4117,1284,5,"far",0,3.75,1,55
4118,1285,5,"far",0,5.5,1,75
4119,1286,5,"far",0,2.5,1,30
4120,1287,5,"far",0,3.25,1,40
4121,1288,5,"far",0,3,1,40
4122,1289,5,"far",0,3.75,1,55
4123,1290,5,"far",0,5.5,1,75
4124,1291,5,"far",0,3.75,1,55
4125,1315,5,"far",0,2.5,1,30
4126,1316,5,"far",0,2.5,1,30
4127,1317,5,"far",0,2.5,1,30
4128,1318,5,"far",0,2.5,1,30
4129,1319,5,"far",0,2.75,1,33
4130,1320,5,"far",0,2.75,1,33
4131,1321,5,"far",0,2.75,1,33
4132,1322,5,"far",0,2.5,1,30
4133,1330,5,"far",0,2.5,1,30
4134,1331,5,"far",0,2.5,1,30
4135,1332,5,"far",0,2.5,1,30
4136,1333,5,"far",0,2.5,1,30
4137,1334,5,"far",0,2.5,1,30
4138,1335,5,"far",0,2.5,1,30
4139,1353,5,"far",0,5.5,1,105
4140,1357,5,"far",0,3.75,1,105
4141,1358,5,"far",0,3.75,1,105
4142,1359,5,"far",0,3.75,1,105
4143,1360,5,"far",0,5.5,1,105
4144,1361,5,"far",0,6.25,1,105
4145,1362,5,"far",0,3.75,1,105
4146,1363,5,"far",0,5.5,1,105
4147,1368,5,"far",0,3.75,1,160
4148,1369,5,"far",0,5.5,1,160
4149,1371,5,"far",0,2.75,1,33
4150,1375,5,"far",0,8.25,1,160
4151,1376,5,"far",0,5.5,1,160
4152,1377,5,"far",0,6.25,1,160
4153,1378,5,"far",0,6.25,1,160
4154,1380,5,"far",0,3.75,1,200
4155,1384,5,"far",0,5.5,1,200
4156,1385,5,"far",0,5.5,1,240
4157,1389,5,"far",0,5.5,1,240
4158,1390,5,"far",0,8.25,1,240
4159,1391,5,"far",0,3.75,1,37
4160,1392,5,"far",0,5.5,1,37
4161,1393,5,"far",0,3.75,1,37
4162,1394,5,"far",0,2.75,1,33
4163,1395,5,"far",0,2.5,1,30
4164,1402,5,"far",0,3.75,1,37
4165,1404,5,"far",0,3.75,1,50
4166,1411,5,"far",0,3.75,1,50
4167,1412,5,"far",0,5.5,1,50
4168,1414,5,"far",0,3.75,1,65
4169,1415,5,"far",0,2.75,1,33
4170,1420,5,"far",0,3.75,1,65
4171,1421,5,"far",0,3.75,1,65
4172,1422,5,"far",0,5.5,1,65
4173,1423,5,"far",0,5.5,1,65
4174,1424,5,"far",0,6.25,1,65
4175,1425,5,"far",0,5.5,1,65
4176,1429,5,"far",0,6.25,1,70
4177,1430,5,"far",0,8.25,1,70
4178,1435,5,"far",0,6.25,1,90
4179,1461,5,"far",0,2.5,1,30
4180,1462,5,"far",0,3,1,40
